Date Time (UTC+08:00),CM01-Reading-Frequency (mm),CM01-RawReading-Frequency (Hz),CM01-Reading-Temperature (C),CM01-RawReading-Temperature (Ohm),CM01-Reading-SignalQuality (%),CM01-RawReading-SignalQuality (%),CM01-RawReading-Frequency (),CM01-RawReading-Temperature (),CM01-RawReading-SignalQuality (),Date Time (UTC+08:00)	CM01-Reading-Frequency (mm)	CM01-RawReading-Frequency ()	CM01-Reading-Temperature (C)	CM01-RawReading-Temperature ()	CM01-Reading-SignalQuality (%)	CM01-RawReading-SignalQuality (),CM02-Reading-Frequency (mm),CM02-RawReading-Frequency (Hz),CM02-Reading-Temperature (C),CM02-RawReading-Temperature (Ohm),CM02-Reading-SignalQuality (%),CM02-RawReading-SignalQuality (%),CM02-RawReading-Frequency (),CM02-RawReading-Temperature (),CM02-RawReading-SignalQuality (),Date Time (UTC+08:00)	CM02-Reading-Frequency (mm)	CM02-RawReading-Frequency ()	CM02-Reading-Temperature (C)	CM02-RawReading-Temperature ()	CM02-Reading-SignalQuality (%)	CM02-RawReading-SignalQuality (),CM03-Reading-Frequency (mm),CM03-RawReading-Frequency (Hz),CM03-Reading-Temperature (C),CM03-RawReading-Temperature (Ohm),CM03-Reading-SignalQuality (%),CM03-RawReading-SignalQuality (%),CM03-RawReading-Frequency (),CM03-RawReading-Temperature (),CM03-RawReading-SignalQuality (),CM04-Reading-Frequency (mm),CM04-RawReading-Frequency (Hz),CM04-Reading-Temperature (C),CM04-RawReading-Temperature (Ohm),CM04-Reading-SignalQuality (%),CM04-RawReading-SignalQuality (%),CM04-RawReading-Frequency (),CM04-RawReading-Temperature (),CM04-RawReading-SignalQuality (),Date Time (UTC+08:00)	CM04-Reading-Frequency (mm)	CM04-RawReading-Frequency ()	CM04-Reading-Temperature (C)	CM04-RawReading-Temperature ()	CM04-Reading-SignalQuality (%)	CM04-RawReading-SignalQuality ()
2023/11/25 16:15:00,-0.1424,2234.79,4889.0,4889.0,99.0,99.0,,,,,-0.1525,2177.09,5141.0,5141.0,99.0,99.0,,,,,0.222,2111.99,4817.0,4817.0,99.0,99.0,,,,-0.1511,2358.09,5096.0,5096.0,99.0,99.0,,,,
2023/11/25 16:30:00,-0.1302,2234.88,4893.0,4893.0,99.0,99.0,,,,,-0.1525,2177.09,5123.0,5123.0,99.0,99.0,,,,,0.1715,2111.59,4752.0,4752.0,99.0,99.0,,,,-0.1511,2358.09,5066.0,5066.0,99.0,99.0,,,,
2023/11/25 16:45:00,-0.1154,2234.99,4950.0,4950.0,99.0,99.0,,,,,-0.1409,2177.18,5165.0,5165.0,99.0,99.0,,,,,0.2334,2112.08,4853.0,4853.0,99.0,99.0,,,,-0.1356,2358.2,5112.0,5112.0,99.0,99.0,,,,
2023/11/25 17:00:00,-0.0749,2235.29,5153.0,5153.0,99.0,99.0,,,,,-0.1266,2177.29,5230.0,5230.0,99.0,99.0,,,,,0.3117,2112.7,5126.0,5126.0,99.0,99.0,,,,-0.1087,2358.39,5270.0,5270.0,99.0,99.0,,,,
2023/11/25 17:15:00,-0.048,2235.49,5310.0,5310.0,99.0,99.0,,,,,-0.115,2177.38,5366.0,5366.0,99.0,99.0,,,,,0.3749,2113.2,5519.0,5519.0,99.0,99.0,,,,-0.0662,2358.69,5418.0,5418.0,99.0,99.0,,,,
2023/11/25 17:30:00,-0.048,2235.49,5358.0,5358.0,99.0,99.0,,,,,-0.115,2177.38,5394.0,5394.0,99.0,99.0,,,,,0.3862,2113.29,5735.0,5735.0,99.0,99.0,,,,-0.0662,2358.69,5544.0,5544.0,99.0,99.0,,,,
2023/11/25 17:45:00,-0.0331,2235.6,5413.0,5413.0,99.0,99.0,,,,,-0.115,2177.38,5435.0,5435.0,99.0,99.0,,,,,0.4254,2113.6,5950.0,5950.0,99.0,99.0,,,,-0.0364,2358.9,5660.0,5660.0,99.0,99.0,,,,
2023/11/25 18:00:00,-0.0331,2235.6,5505.0,5505.0,99.0,99.0,,,,,-0.0995,2177.5,5490.0,5490.0,99.0,99.0,,,,,0.4254,2113.6,6069.0,6069.0,99.0,99.0,,,,-0.052,2358.79,5725.0,5725.0,100.0,100.0,,,,
2023/11/25 18:15:00,-0.0749,2235.29,5464.0,5464.0,99.0,99.0,,,,,-0.0879,2177.59,5544.0,5544.0,99.0,99.0,,,,,0.4368,2113.69,6191.0,6191.0,99.0,99.0,,,,-0.0364,2358.9,5812.0,5812.0,99.0,99.0,,,,
2023/11/25 18:30:00,-0.021,2235.69,5542.0,5542.0,99.0,99.0,,,,,-0.0879,2177.59,5563.0,5563.0,99.0,99.0,,,,,0.4494,2113.79,6181.0,6181.0,99.0,99.0,,,,-0.0251,2358.98,5828.0,5828.0,99.0,99.0,,,,
2023/11/25 18:45:00,-0.0601,2235.4,5574.0,5574.0,99.0,99.0,,,,,-0.0879,2177.59,5634.0,5634.0,99.0,99.0,,,,,0.4608,2113.88,6341.0,6341.0,99.0,99.0,,,,-0.0095,2359.09,5905.0,5905.0,99.0,99.0,,,,
2023/11/25 19:00:00,-0.0062,2235.8,5587.0,5587.0,99.0,99.0,,,,,-0.0879,2177.59,5666.0,5666.0,99.0,99.0,,,,,0.4608,2113.88,6460.0,6460.0,99.0,99.0,,,,-0.0095,2359.09,5904.0,5904.0,99.0,99.0,,,,
2023/11/25 19:15:00,-0.0062,2235.8,5596.0,5596.0,99.0,99.0,,,,,-0.0607,2177.8,5708.0,5708.0,99.0,99.0,,,,,0.4735,2113.98,6438.0,6438.0,99.0,99.0,,,,-0.0251,2358.98,5895.0,5895.0,99.0,99.0,,,,
2023/11/25 19:30:00,-0.0062,2235.8,5622.0,5622.0,99.0,99.0,,,,,-0.0607,2177.8,5749.0,5749.0,99.0,99.0,,,,,0.4608,2113.88,6516.0,6516.0,99.0,99.0,,,,-0.0095,2359.09,5937.0,5937.0,99.0,99.0,,,,
2023/11/25 19:45:00,-0.0062,2235.8,5639.0,5639.0,99.0,99.0,,,,,-0.0763,2177.68,5797.0,5797.0,99.0,99.0,,,,,0.4886,2114.1,6561.0,6561.0,99.0,99.0,,,,-0.0095,2359.09,5946.0,5946.0,99.0,99.0,,,,
2023/11/25 20:00:00,-0.0062,2235.8,5666.0,5666.0,99.0,99.0,,,,,-0.0607,2177.8,5818.0,5818.0,99.0,99.0,,,,,0.4735,2113.98,6596.0,6596.0,99.0,99.0,,,,-0.0095,2359.09,6038.0,6038.0,99.0,99.0,,,,
2023/11/25 20:15:00,-0.0062,2235.8,5658.0,5658.0,99.0,99.0,,,,,-0.0607,2177.8,5755.0,5755.0,99.0,99.0,,,,,0.4886,2114.1,6454.0,6454.0,99.0,99.0,,,,-0.0095,2359.09,5973.0,5973.0,99.0,99.0,,,,
2023/11/25 20:30:00,-0.0062,2235.8,5652.0,5652.0,99.0,99.0,,,,,-0.0607,2177.8,5845.0,5845.0,99.0,99.0,,,,,0.4886,2114.1,6543.0,6543.0,99.0,99.0,,,,-0.0095,2359.09,5966.0,5966.0,99.0,99.0,,,,
2023/11/25 20:45:00,0.0181,2235.98,5735.0,5735.0,99.0,99.0,,,,,-0.022,2178.1,5929.0,5929.0,99.0,99.0,,,,,0.4886,2114.1,6466.0,6466.0,99.0,99.0,,,,-0.0095,2359.09,6002.0,6002.0,99.0,99.0,,,,
2023/11/25 21:00:00,0.006,2235.89,5727.0,5727.0,99.0,99.0,,,,,-0.0375,2177.98,5962.0,5962.0,99.0,99.0,,,,,0.5506,2114.59,6637.0,6637.0,99.0,99.0,,,,0.0046,2359.19,6040.0,6040.0,99.0,99.0,,,,
2023/11/25 21:15:00,0.0181,2235.98,5782.0,5782.0,99.0,99.0,,,,,-0.022,2178.1,5987.0,5987.0,99.0,99.0,,,,,0.5114,2114.28,6719.0,6719.0,99.0,99.0,,,,0.0046,2359.19,6072.0,6072.0,99.0,99.0,,,,
2023/11/25 21:30:00,0.033,2236.09,5839.0,5839.0,99.0,99.0,,,,,-0.0103,2178.19,6010.0,6010.0,99.0,99.0,,,,,0.5114,2114.28,6700.0,6700.0,99.0,99.0,,,,0.0046,2359.19,6119.0,6119.0,99.0,99.0,,,,
2023/11/25 21:45:00,0.0451,2236.18,5892.0,5892.0,99.0,99.0,,,,,0.0013,2178.28,6116.0,6116.0,99.0,99.0,,,,,0.5632,2114.69,6744.0,6744.0,99.0,99.0,,,,0.0174,2359.28,6157.0,6157.0,99.0,99.0,,,,
2023/11/25 22:00:00,0.0451,2236.18,5901.0,5901.0,99.0,99.0,,,,,0.0013,2178.28,6128.0,6128.0,99.0,99.0,,,,,0.5114,2114.28,6755.0,6755.0,99.0,99.0,,,,0.033,2359.39,6188.0,6188.0,99.0,99.0,,,,
2023/11/25 22:15:00,0.06,2236.29,5919.0,5919.0,99.0,99.0,,,,,-0.022,2178.1,6097.0,6097.0,99.0,99.0,,,,,0.524,2114.38,6834.0,6834.0,99.0,99.0,,,,0.033,2359.39,6195.0,6195.0,99.0,99.0,,,,
2023/11/25 22:30:00,0.06,2236.29,5943.0,5943.0,99.0,99.0,,,,,-0.0103,2178.19,6153.0,6153.0,99.0,99.0,,,,,0.5392,2114.5,6870.0,6870.0,99.0,99.0,,,,0.0174,2359.28,6179.0,6179.0,99.0,99.0,,,,
2023/11/25 22:45:00,0.06,2236.29,6009.0,6009.0,99.0,99.0,,,,,-0.0103,2178.19,6183.0,6183.0,99.0,99.0,,,,,0.5,2114.19,6934.0,6934.0,99.0,99.0,,,,0.0896,2359.79,6213.0,6213.0,99.0,99.0,,,,
2023/11/25 23:00:00,0.06,2236.29,5969.0,5969.0,99.0,99.0,,,,,-0.0103,2178.19,6162.0,6162.0,99.0,99.0,,,,,0.6012,2114.99,6988.0,6988.0,99.0,99.0,,,,0.033,2359.39,6236.0,6236.0,99.0,99.0,,,,
2023/11/25 23:15:00,0.06,2236.29,6008.0,6008.0,99.0,99.0,,,,,0.0013,2178.28,6161.0,6161.0,99.0,99.0,,,,,0.5506,2114.59,6944.0,6944.0,99.0,99.0,,,,0.0471,2359.49,6236.0,6236.0,99.0,99.0,,,,
2023/11/25 23:30:00,0.06,2236.29,5995.0,5995.0,99.0,99.0,,,,,-0.0103,2178.19,6141.0,6141.0,99.0,99.0,,,,,0.5392,2114.5,7008.0,7008.0,99.0,99.0,,,,0.033,2359.39,6224.0,6224.0,99.0,99.0,,,,
2023/11/25 23:45:00,0.06,2236.29,5966.0,5966.0,99.0,99.0,,,,,-0.0103,2178.19,6155.0,6155.0,99.0,99.0,,,,,0.5632,2114.69,7021.0,7021.0,99.0,99.0,,,,0.0174,2359.28,6185.0,6185.0,99.0,99.0,,,,
2023/11/26 00:00:00,0.06,2236.29,5945.0,5945.0,99.0,99.0,,,,,-0.022,2178.1,6134.0,6134.0,99.0,99.0,,,,,0.5506,2114.59,6936.0,6936.0,99.0,99.0,,,,0.0174,2359.28,6167.0,6167.0,99.0,99.0,,,,
2023/11/26 00:15:00,0.06,2236.29,5967.0,5967.0,99.0,99.0,,,,,0.0013,2178.28,6179.0,6179.0,99.0,99.0,,,,,0.5898,2114.9,6973.0,6973.0,99.0,99.0,,,,0.033,2359.39,6207.0,6207.0,99.0,99.0,,,,
2023/11/26 00:30:00,0.033,2236.09,5892.0,5892.0,99.0,99.0,,,,,-0.022,2178.1,6119.0,6119.0,99.0,99.0,,,,,0.5506,2114.59,6972.0,6972.0,99.0,99.0,,,,0.0174,2359.28,6149.0,6149.0,99.0,99.0,,,,
2023/11/26 00:45:00,0.06,2236.29,5983.0,5983.0,99.0,99.0,,,,,-0.022,2178.1,6090.0,6090.0,99.0,99.0,,,,,0.5392,2114.5,6832.0,6832.0,99.0,99.0,,,,0.0174,2359.28,6125.0,6125.0,99.0,99.0,,,,
2023/11/26 01:00:00,0.0721,2236.38,6047.0,6047.0,99.0,99.0,,,,,0.0155,2178.39,6210.0,6210.0,99.0,99.0,,,,,0.5392,2114.5,6801.0,6801.0,99.0,99.0,,,,0.033,2359.39,6195.0,6195.0,99.0,99.0,,,,
2023/11/26 01:15:00,0.0721,2236.38,6074.0,6074.0,99.0,99.0,,,,,0.0284,2178.49,6277.0,6277.0,99.0,99.0,,,,,0.5898,2114.9,6867.0,6867.0,99.0,99.0,,,,0.0471,2359.49,6279.0,6279.0,99.0,99.0,,,,
2023/11/26 01:30:00,0.0991,2236.58,6188.0,6188.0,99.0,99.0,,,,,0.0284,2178.49,6315.0,6315.0,99.0,99.0,,,,,0.5632,2114.69,6814.0,6814.0,99.0,99.0,,,,0.0471,2359.49,6298.0,6298.0,99.0,99.0,,,,
2023/11/26 01:45:00,0.0869,2236.49,6197.0,6197.0,99.0,99.0,,,,,-0.0103,2178.19,6236.0,6236.0,99.0,99.0,,,,,0.5746,2114.78,6935.0,6935.0,95.0,95.0,,,,0.0627,2359.6,6353.0,6353.0,99.0,99.0,,,,
2023/11/26 02:00:00,0.0869,2236.49,6175.0,6175.0,99.0,99.0,,,,,0.0155,2178.39,6261.0,6261.0,99.0,99.0,,,,,0.5632,2114.69,7029.0,7029.0,99.0,99.0,,,,0.0471,2359.49,6365.0,6365.0,99.0,99.0,,,,
2023/11/26 02:15:00,0.0451,2236.18,6215.0,6215.0,99.0,99.0,,,,,0.0401,2178.58,6345.0,6345.0,99.0,99.0,,,,,0.5746,2114.78,6974.0,6974.0,99.0,99.0,,,,0.0627,2359.6,6389.0,6389.0,99.0,99.0,,,,
2023/11/26 02:30:00,0.0721,2236.38,6178.0,6178.0,99.0,99.0,,,,,0.0013,2178.28,6299.0,6299.0,99.0,99.0,,,,,0.5746,2114.78,7013.0,7013.0,99.0,99.0,,,,0.0627,2359.6,6411.0,6411.0,99.0,99.0,,,,
2023/11/26 02:45:00,0.06,2236.29,6095.0,6095.0,99.0,99.0,,,,,0.0155,2178.39,6353.0,6353.0,99.0,99.0,,,,,0.5632,2114.69,6960.0,6960.0,99.0,99.0,,,,0.0471,2359.49,6348.0,6348.0,99.0,99.0,,,,
2023/11/26 03:00:00,0.0869,2236.49,6154.0,6154.0,99.0,99.0,,,,,0.0284,2178.49,6344.0,6344.0,99.0,99.0,,,,,0.5746,2114.78,6949.0,6949.0,99.0,99.0,,,,0.0471,2359.49,6354.0,6354.0,99.0,99.0,,,,
2023/11/26 03:15:00,0.0991,2236.58,6211.0,6211.0,99.0,99.0,,,,,0.0543,2178.69,6409.0,6409.0,99.0,99.0,,,,,0.5746,2114.78,6992.0,6992.0,99.0,99.0,,,,0.0741,2359.68,6449.0,6449.0,99.0,99.0,,,,
2023/11/26 03:30:00,0.0869,2236.49,6197.0,6197.0,99.0,99.0,,,,,0.0401,2178.58,6390.0,6390.0,99.0,99.0,,,,,0.5746,2114.78,7140.0,7140.0,99.0,99.0,,,,0.0741,2359.68,6489.0,6489.0,99.0,99.0,,,,
2023/11/26 03:45:00,0.0869,2236.49,6182.0,6182.0,99.0,99.0,,,,,0.0284,2178.49,6393.0,6393.0,99.0,99.0,,,,,0.6012,2114.99,7229.0,7229.0,99.0,99.0,,,,0.0627,2359.6,6451.0,6451.0,99.0,99.0,,,,
2023/11/26 04:00:00,0.06,2236.29,6139.0,6139.0,99.0,99.0,,,,,0.0155,2178.39,6415.0,6415.0,99.0,99.0,,,,,0.6012,2114.99,7212.0,7212.0,99.0,99.0,,,,0.0627,2359.6,6399.0,6399.0,99.0,99.0,,,,
2023/11/26 04:15:00,0.0991,2236.58,6278.0,6278.0,99.0,99.0,,,,,0.0401,2178.58,6435.0,6435.0,99.0,99.0,,,,,0.5898,2114.9,7159.0,7159.0,99.0,99.0,,,,0.0627,2359.6,6392.0,6392.0,99.0,99.0,,,,
2023/11/26 04:30:00,0.1139,2236.69,6284.0,6284.0,99.0,99.0,,,,,0.0284,2178.49,6408.0,6408.0,99.0,99.0,,,,,0.6012,2114.99,7106.0,7106.0,99.0,99.0,,,,0.0627,2359.6,6382.0,6382.0,99.0,99.0,,,,
2023/11/26 04:45:00,0.06,2236.29,6225.0,6225.0,99.0,99.0,,,,,0.0013,2178.28,6349.0,6349.0,99.0,99.0,,,,,0.6012,2114.99,7197.0,7197.0,99.0,99.0,,,,0.0896,2359.79,6504.0,6504.0,99.0,99.0,,,,
2023/11/26 05:00:00,0.06,2236.29,6105.0,6105.0,99.0,99.0,,,,,-0.0103,2178.19,6328.0,6328.0,99.0,99.0,,,,,0.6012,2114.99,7197.0,7197.0,99.0,99.0,,,,0.0471,2359.49,6407.0,6407.0,99.0,99.0,,,,
2023/11/26 05:15:00,0.0451,2236.18,6025.0,6025.0,99.0,99.0,,,,,0.0013,2178.28,6333.0,6333.0,99.0,99.0,,,,,0.6012,2114.99,7145.0,7145.0,99.0,99.0,,,,0.0471,2359.49,6320.0,6320.0,99.0,99.0,,,,
2023/11/26 05:30:00,0.0869,2236.49,6101.0,6101.0,99.0,99.0,,,,,0.0284,2178.49,6349.0,6349.0,99.0,99.0,,,,,0.5898,2114.9,6979.0,6979.0,99.0,99.0,,,,0.033,2359.39,6276.0,6276.0,99.0,99.0,,,,
2023/11/26 05:45:00,0.0869,2236.49,6160.0,6160.0,99.0,99.0,,,,,0.0013,2178.28,6290.0,6290.0,99.0,99.0,,,,,0.5898,2114.9,6903.0,6903.0,99.0,99.0,,,,0.0471,2359.49,6285.0,6285.0,99.0,99.0,,,,
2023/11/26 06:00:00,0.0869,2236.49,6138.0,6138.0,99.0,99.0,,,,,0.0155,2178.39,6293.0,6293.0,99.0,99.0,,,,,0.5898,2114.9,6936.0,6936.0,99.0,99.0,,,,0.0471,2359.49,6350.0,6350.0,99.0,99.0,,,,
2023/11/26 06:15:00,0.06,2236.29,6085.0,6085.0,99.0,99.0,,,,,-0.0103,2178.19,6345.0,6345.0,99.0,99.0,,,,,0.5898,2114.9,6871.0,6871.0,99.0,99.0,,,,0.033,2359.39,6293.0,6293.0,99.0,99.0,,,,
2023/11/26 06:30:00,0.0721,2236.38,6104.0,6104.0,99.0,99.0,,,,,0.0155,2178.39,6328.0,6328.0,99.0,99.0,,,,,0.5898,2114.9,6934.0,6934.0,99.0,99.0,,,,0.0471,2359.49,6280.0,6280.0,99.0,99.0,,,,
2023/11/26 06:45:00,125002.234,64407.0,6047.0,6047.0,65535.0,65535.0,,,,,0.0013,2178.28,6317.0,6317.0,99.0,99.0,,,,,0.5746,2114.78,6962.0,6962.0,99.0,99.0,,,,0.0471,2359.49,6281.0,6281.0,99.0,99.0,,,,
2023/11/26 07:00:00,0.06,2236.29,6013.0,6013.0,99.0,99.0,,,,,0.0155,2178.39,6283.0,6283.0,99.0,99.0,,,,,0.5898,2114.9,6989.0,6989.0,99.0,99.0,,,,0.0471,2359.49,6308.0,6308.0,99.0,99.0,,,,
2023/11/26 07:15:00,0.06,2236.29,6013.0,6013.0,99.0,99.0,,,,,0.0155,2178.39,6230.0,6230.0,99.0,99.0,,,,,0.5898,2114.9,6877.0,6877.0,99.0,99.0,,,,0.033,2359.39,6234.0,6234.0,99.0,99.0,,,,
2023/11/26 07:30:00,0.0451,2236.18,5927.0,5927.0,99.0,99.0,,,,,-0.0103,2178.19,6160.0,6160.0,99.0,99.0,,,,,0.5746,2114.78,6750.0,6750.0,99.0,99.0,,,,0.0174,2359.28,6205.0,6205.0,99.0,99.0,,,,
2023/11/26 07:45:00,0.0181,2235.98,5782.0,5782.0,99.0,99.0,,,,,-0.0491,2177.89,5961.0,5961.0,99.0,99.0,,,,,0.5746,2114.78,6527.0,6527.0,99.0,99.0,,,,-0.0095,2359.09,6087.0,6087.0,99.0,99.0,,,,
2023/11/26 08:00:00,0.006,2235.89,5691.0,5691.0,99.0,99.0,,,,,-0.0491,2177.89,5817.0,5817.0,99.0,99.0,,,,,0.5392,2114.5,6268.0,6268.0,99.0,99.0,,,,-0.0251,2358.98,5959.0,5959.0,100.0,100.0,,,,
2023/11/26 08:15:00,0.0181,2235.98,5660.0,5660.0,99.0,99.0,,,,,-0.0607,2177.8,5723.0,5723.0,99.0,99.0,,,,,0.5114,2114.28,6100.0,6100.0,99.0,99.0,,,,-0.0251,2358.98,5895.0,5895.0,99.0,99.0,,,,
2023/11/26 08:30:00,0.006,2235.89,5588.0,5588.0,99.0,99.0,,,,,-0.0879,2177.59,5579.0,5579.0,99.0,99.0,,,,,0.4886,2114.1,5919.0,5919.0,99.0,99.0,,,,-0.052,2358.79,5837.0,5837.0,99.0,99.0,,,,
2023/11/26 08:45:00,-0.021,2235.69,5447.0,5447.0,99.0,99.0,,,,,-0.0995,2177.5,5437.0,5437.0,99.0,99.0,,,,,0.4608,2113.88,5765.0,5765.0,99.0,99.0,,,,-0.0364,2358.9,5796.0,5796.0,99.0,99.0,,,,
2023/11/26 09:00:00,-0.0331,2235.6,5325.0,5325.0,99.0,99.0,,,,,-0.0995,2177.5,5351.0,5351.0,99.0,99.0,,,,,0.4608,2113.88,5676.0,5676.0,99.0,99.0,,,,-0.0364,2358.9,5742.0,5742.0,99.0,99.0,,,,
2023/11/26 09:15:00,-0.021,2235.69,5334.0,5334.0,99.0,99.0,,,,,-0.0995,2177.5,5389.0,5389.0,99.0,99.0,,,,,0.4494,2113.79,5553.0,5553.0,99.0,99.0,,,,-0.052,2358.79,5710.0,5710.0,99.0,99.0,,,,
2023/11/26 09:30:00,-0.0331,2235.6,5302.0,5302.0,99.0,99.0,,,,,-0.0995,2177.5,5344.0,5344.0,99.0,99.0,,,,,0.4494,2113.79,5512.0,5512.0,99.0,99.0,,,,-0.0364,2358.9,5707.0,5707.0,99.0,99.0,,,,
2023/11/26 09:45:00,-0.0601,2235.4,5116.0,5116.0,99.0,99.0,,,,,-0.0995,2177.5,5332.0,5332.0,99.0,99.0,,,,,0.4368,2113.69,5420.0,5420.0,99.0,99.0,,,,-0.0095,2359.09,5819.0,5819.0,99.0,99.0,,,,
2023/11/26 10:00:00,-0.0871,2235.2,5081.0,5081.0,99.0,99.0,,,,,-0.115,2177.38,5309.0,5309.0,99.0,99.0,,,,,0.4368,2113.69,5336.0,5336.0,99.0,99.0,,,,-0.052,2358.79,5750.0,5750.0,99.0,99.0,,,,
2023/11/26 10:15:00,-0.2893,2233.7,4183.0,4183.0,99.0,99.0,,,,,-0.2687,2176.19,4510.0,4510.0,99.0,99.0,,,,,0.3471,2112.98,5105.0,5105.0,99.0,99.0,,,,-0.052,2358.79,5698.0,5698.0,99.0,99.0,,,,
2023/11/26 10:30:00,-0.2893,2233.7,3913.0,3913.0,99.0,99.0,,,,,-0.2687,2176.19,4308.0,4308.0,99.0,99.0,,,,,0.3471,2112.98,4949.0,4949.0,99.0,99.0,,,,-0.0818,2358.58,5590.0,5590.0,99.0,99.0,,,,
2023/11/26 10:45:00,-0.3055,2233.58,3867.0,3867.0,99.0,99.0,,,,,-0.2803,2176.1,4288.0,4288.0,99.0,99.0,,,,,0.2965,2112.58,4678.0,4678.0,99.0,99.0,,,,-0.1087,2358.39,5462.0,5462.0,99.0,99.0,,,,
2023/11/26 11:00:00,-0.4133,2232.78,3514.0,3514.0,99.0,99.0,,,,,-0.3346,2175.68,4008.0,4008.0,99.0,99.0,,,,,0.2334,2112.08,4286.0,4286.0,99.0,99.0,,,,-0.1356,2358.2,5313.0,5313.0,99.0,99.0,,,,
2023/11/26 11:15:00,-0.2893,2233.7,3709.0,3709.0,99.0,99.0,,,,,-0.2571,2176.28,4262.0,4262.0,99.0,99.0,,,,,0.1955,2111.78,4219.0,4219.0,99.0,99.0,,,,-0.1356,2358.2,5219.0,5219.0,99.0,99.0,,,,
2023/11/26 11:30:00,-0.4133,2232.78,3589.0,3589.0,99.0,99.0,,,,,-0.3462,2175.59,4087.0,4087.0,99.0,99.0,,,,,0.1197,2111.18,4043.0,4043.0,99.0,99.0,,,,-0.1511,2358.09,5180.0,5180.0,99.0,99.0,,,,
2023/11/26 11:45:00,-0.3715,2233.09,3393.0,3393.0,99.0,99.0,,,,,-0.3075,2175.89,4083.0,4083.0,99.0,99.0,,,,,0.0818,2110.88,3632.0,3632.0,99.0,99.0,,,,-0.2233,2357.58,5025.0,5025.0,99.0,99.0,,,,
2023/11/26 12:00:00,-0.4645,2232.4,3208.0,3208.0,99.0,99.0,,,,,-0.3578,2175.5,3839.0,3839.0,99.0,99.0,,,,,-0.0557,2109.79,3245.0,3245.0,99.0,99.0,,,,-0.2233,2357.58,4883.0,4883.0,99.0,99.0,,,,
2023/11/26 12:15:00,-0.4793,2232.29,3062.0,3062.0,99.0,99.0,,,,,-0.3462,2175.59,3785.0,3785.0,99.0,99.0,,,,,-0.0179,2110.09,2936.0,2936.0,99.0,99.0,,,,-0.2502,2357.39,4716.0,4716.0,99.0,99.0,,,,
2023/11/26 12:30:00,-0.4793,2232.29,3000.0,3000.0,99.0,99.0,,,,,-0.3462,2175.59,3808.0,3808.0,99.0,99.0,,,,,-0.0557,2109.79,2779.0,2779.0,99.0,99.0,,,,-0.2799,2357.18,4612.0,4612.0,99.0,99.0,,,,
2023/11/26 12:45:00,-0.5076,2232.08,2975.0,2975.0,99.0,99.0,,,,,-0.2958,2175.98,4202.0,4202.0,99.0,99.0,,,,,-0.1692,2108.89,2645.0,2645.0,99.0,99.0,,,,-0.2799,2357.18,4526.0,4526.0,99.0,99.0,,,,
2023/11/26 13:00:00,-0.5076,2232.08,2914.0,2914.0,99.0,99.0,,,,,-0.2416,2176.4,4493.0,4493.0,99.0,99.0,,,,,-0.2714,2108.08,2392.0,2392.0,99.0,99.0,,,,-0.3337,2356.8,4339.0,4339.0,99.0,99.0,,,,
2023/11/26 13:15:00,-0.3864,2232.98,3208.0,3208.0,99.0,99.0,,,,,-0.2416,2176.4,4583.0,4583.0,99.0,99.0,,,,,-0.1579,2108.98,2603.0,2603.0,99.0,99.0,,,,-0.3337,2356.8,4254.0,4254.0,99.0,99.0,,,,
2023/11/26 13:30:00,-0.3985,2232.89,3206.0,3206.0,99.0,99.0,,,,,-0.2416,2176.4,4581.0,4581.0,99.0,99.0,,,,,-0.1692,2108.89,2437.0,2437.0,99.0,99.0,,,,-0.379,2356.48,4104.0,4104.0,99.0,99.0,,,,
2023/11/26 13:45:00,-0.2893,2233.7,3580.0,3580.0,99.0,99.0,,,,,-0.23,2176.49,4655.0,4655.0,99.0,99.0,,,,,-0.2083,2108.58,2219.0,2219.0,99.0,99.0,,,,-0.577,2355.08,3570.0,3570.0,99.0,99.0,,,,
2023/11/26 14:00:00,-0.2893,2233.7,3838.0,3838.0,99.0,99.0,,,,,-0.23,2176.49,4674.0,4674.0,99.0,99.0,,,,,-0.3067,2107.8,2094.0,2094.0,99.0,99.0,,,,-0.6194,2354.78,3096.0,3096.0,99.0,99.0,,,,
2023/11/26 14:15:00,-0.2772,2233.79,4066.0,4066.0,99.0,99.0,,,,,-0.23,2176.49,4735.0,4735.0,99.0,99.0,,,,,-0.2323,2108.39,2336.0,2336.0,99.0,99.0,,,,-0.5473,2355.29,3254.0,3254.0,99.0,99.0,,,,
2023/11/26 14:30:00,-0.2502,2233.99,4147.0,4147.0,99.0,99.0,,,,,-0.2184,2176.58,4717.0,4717.0,99.0,99.0,,,,,-0.2562,2108.2,2326.0,2326.0,99.0,99.0,,,,-0.577,2355.08,3126.0,3126.0,99.0,99.0,,,,
2023/11/26 14:45:00,-0.2772,2233.79,4286.0,4286.0,99.0,99.0,,,,,-0.2184,2176.58,4752.0,4752.0,99.0,99.0,,,,,-0.1692,2108.89,2633.0,2633.0,99.0,99.0,,,,-0.4893,2355.7,3389.0,3389.0,99.0,99.0,,,,
2023/11/26 15:00:00,-0.2233,2234.19,4382.0,4382.0,99.0,99.0,,,,,-0.1912,2176.79,4854.0,4854.0,99.0,99.0,,,,,-0.0292,2110.0,2950.0,2950.0,99.0,99.0,,,,-0.4059,2356.29,3668.0,3668.0,99.0,99.0,,,,
